COUNTY_FIPS,Countyname,ST_Name,GiZscore,GiPvalue,Gi_Bin,REL_RISK,RISK_BIN,Total_POP,Cases,Incidence,CivNonPop,PerDisable,PD_White,PD_Black,PD_Native,PD_Asian,PD_OthRac,PD_NHwhite,PD_Hispani,PD_NHoth,PDisBpov,PDisApov,PD_age5to17,PDage18to34,PDage35to64,PDage65to74,PDage75,PD_Male,PD_Female,ZPerDisable,ZPD_White,ZPD_Black,ZPD_Native,ZPD_Asian,ZPD_OthRac,ZPD_NHwhite,ZPD_Hispani,ZPD_NHoth,ZPDisBpov,ZPDisApov,ZPD_age5to17,ZPDage18to34,ZPDage35to64,ZPDage65to74,ZPDage75,ZPD_Male,ZPD_Female
51137,Orange,Virginia,-0.4377,0.6616,0,0,1,36644,207,564.89,35074,16.596,13.931,2.064,0,0,0.602,13.8992,0.2509,2.4463,2.489,14.281,1.112,1.796,6.409,3.45,3.786,8.7757,7.8206,0.145819777,0.082368861,0.21968912,-0.301259163,-0.509258766,0.081171729,0.221153677,-0.342285776,0.114069637,-0.582865855,0.58765479,0.165250873,0.34454128,0.027118834,0.31049231,-0.067377203,0.302624545,-0.033386637
51139,Page,Virginia,-0.0793,0.9368,0,0,1,23933,330,1378.85,23537,19.718,18.554,0.187,0.089,0.251,0.637,18.3498,0.3951,0.9729,4.496,15.263,1.462,0.697,8.82,4.402,4.338,10.1202,9.5977,0.854917042,1.080674381,-0.486932534,-0.206998173,0.902909544,0.134812173,1.146708939,-0.275097961,-0.421859547,0.501560592,0.908371164,0.894902525,-1.291479343,1.074279241,1.134327959,0.3958599,0.869435225,0.752236973
51141,Patrick,Virginia,-0.7515,0.4523,0,0,1,17673,108,611.1,17534,18.022,16.881,0.855,0,0.074,0.211,16.3226,0.5589,1.1406,4.842,13.224,1.066,1.175,6.85,4.22,4.665,8.8856,9.1365,0.469705972,0.719401369,-0.235455035,-0.301259163,-0.092922292,-0.518068654,0.725128562,-0.198777821,-0.360860956,0.688512037,0.242443785,0.069353799,-0.579907134,0.218656677,0.976829967,0.670277532,0.34895589,0.548348835
51143,Pittsylvania,Virginia,-1.3077,0.191,0,0,1,60949,316,518.47,60450,17.533,13.136,3.634,0.015,0.017,0.731,13.0223,0.3325,4.1787,3.914,13.64,1.189,1.583,7.256,3.495,3.945,9.0554,8.4781,0.358639808,-0.089306002,0.810736533,-0.285372479,-0.413613901,0.278875078,0.038791881,-0.304265487,0.744206543,0.187093132,0.37830734,0.325774236,0.02745994,0.394993104,0.349434121,0.066055224,0.420539716,0.257282163
51145,Powhatan,Virginia,-0.5362,0.5919,0,0,1,29189,122,417.97,25915,11.31,10.33,0.864,0,0,0.116,10.245,0.0849,0.9801,0.909,10.426,0.938,0.397,4.013,2.682,3.28,5.873,5.437,-1.054785011,-0.695242686,-0.232066865,-0.301259163,-0.509258766,-0.663664144,-0.538780722,-0.419630972,-0.419240645,-1.436574767,-0.671369265,-0.197490234,-1.73807278,-1.01352668,-0.3541146,-0.492011214,-0.921087885,-1.087132872
51147,Prince Edward,Virginia,0.2804,0.7792,0,0,1,22950,323,1407.41,21771,14.294,8.53,5.719,0.023,0.023,0,8.4241,0.1286,5.7416,4.324,11.478,0.758,2.715,4.69,2.839,3.293,6.8302,7.4641,-0.377031571,-1.083940488,1.595662557,-0.276899581,-0.379856889,-0.8414439,-0.917458558,-0.399269617,1.312690132,0.408625192,-0.327791235,-0.572739655,1.712605842,-0.71948786,-0.218250948,-0.481101645,-0.517554093,-0.190988807
51149,Prince George,Virginia,0.5415,0.5882,0,0,1,38082,329,863.93,33049,14.23,9.338,4.003,0.009,0.182,0.699,9.1047,0.9108,4.215,1.921,12.351,1.474,1.694,6.318,2.212,2.533,7.4495,6.7808,-0.391567837,-0.909458364,0.949651499,-0.291727153,0.514703913,0.229832387,-0.775919684,-0.034815323,0.757410173,-0.889768806,-0.042673725,0.919919153,0.192699512,-0.012404847,-0.760840184,-1.118891859,-0.256471271,-0.493063317
51153,Prince William,Virginia,2.286,0.0223,2,0,1,468011,8838,1888.42,448890,7.606,4.779,1.544,0.051,0.482,0.75,4.1975,1.0484,2.3605,0.769,6.852,0.846,0.917,3.084,1.269,1.461,3.7673,3.839,-1.896071453,-1.893943518,0.023928193,-0.247244438,2.202554483,0.307994176,-1.796430353,0.029297322,0.082861055,-1.512219861,-1.838620101,-0.389284383,-0.963977489,-1.417015696,-1.57688747,-2.01851174,-1.808803207,-1.793579627
51155,Pulaski,Virginia,-1.8551,0.0636,-1,0,1,34066,74,217.23,33122,18.815,16.844,0.996,0.015,0.226,0.734,16.7653,0.3019,1.7481,4.022,14.814,0.951,1.926,7.318,3.955,4.665,8.8853,9.93,0.649819403,0.71141147,-0.182373707,-0.285372479,0.76225533,0.28347283,0.817193298,-0.318523095,-0.139891104,0.245447919,0.761729971,-0.170388887,0.538065103,0.421921327,0.747505968,0.670277532,0.348829417,0.899140763
51157,Rappahannock,Virginia,0.0304,0.9758,0,0,1,7252,40,551.57,7323,15.349,14.052,0.847,0.178,0,0.273,14.0516,0.2731,1.0242,2.841,12.588,1.161,1.12,4.575,3.851,4.643,7.5925,7.7564,-0.137410297,0.108497991,-0.238466742,-0.112737183,-0.509258766,-0.42304844,0.252847072,-0.331942021,-0.403199871,-0.392672477,0.03472931,0.267402104,-0.661782597,-0.76943537,0.657507116,0.651815184,-0.196185717,-0.06176829
51159,Richmond,Virginia,0.7469,0.4551,0,0,1,9038,316,3496.35,7212,12.507,8.181,3.356,0.222,0,0.749,8.0837,0.4437,3.9795,3.337,9.203,0.43,0.832,3.716,3.328,4.201,5.2274,7.2795,-0.782911396,-1.159304673,0.70607973,-0.066136244,-0.509258766,0.306461592,-0.988248791,-0.252453524,0.671750256,-0.124672717,-1.070795055,-1.256527489,-1.090512296,-1.142521554,0.204916733,0.280889822,-1.19325819,-0.272597112
51161,Roanoke,Virginia,-1.6482,0.0993,-1,0,1,94073,430,457.09,92003,11.528,10.694,0.478,0.011,0.164,0.18,10.4312,0.2848,0.8119,1.347,10.145,0.767,1.366,3.989,1.913,3.476,5.2683,6.2596,-1.005270852,-0.616639353,-0.377381707,-0.289608928,0.413432879,-0.565578762,-0.500058215,-0.326490582,-0.480421104,-1.199913689,-0.763142484,-0.553977184,-0.295575979,-1.023950508,-1.019586884,-0.327528475,-1.176015679,-0.723476364
51163,Rockbridge,Virginia,-1.8828,0.0597,-1,0,1,22752,66,290.08,22306,13.656,12.862,0.395,0.175,0,0.224,12.6827,0.2197,0.7532,2.458,11.229,0.551,1.39,5.124,2.318,4.241,6.1643,7.4913,-0.52193998,-0.148474445,-0.408628163,-0.11591452,-0.509258766,-0.498145061,-0.031831982,-0.356822945,-0.50177243,-0.59961584,-0.409113411,-1.004276489,-0.259848504,-0.5309903,-0.669110584,0.314457728,-0.798282418,-0.178964181
51165,Rockingham,Virginia,-0.0556,0.9557,0,0,1,81244,890,1095.47,79096,12.805,12.087,0.267,0.212,0.042,0.197,11.7452,0.44,0.6195,1.95,10.904,0.794,1.359,4.599,2.411,3.641,5.8827,6.922,-0.715226903,-0.315830443,-0.456815468,-0.076727366,-0.272959687,-0.539524832,-0.22679627,-0.254177483,-0.550403984,-0.874099465,-0.515256814,-0.497689771,-0.305996492,-0.759011541,-0.588630841,-0.189060862,-0.916998585,-0.430641364
51167,Russell,Virginia,-2.0112,0.0443,-2,0,1,26748,60,224.32,27178,24.612,24.089,0.401,0,0,0.121,24.0231,0.1214,0.4673,5.943,18.763,1.461,2.649,11.197,4.986,4.143,12.7934,11.8184,1.966487196,2.275920122,-0.406369383,-0.301259163,-0.509258766,-0.656001223,2.326539224,-0.402624348,-0.605764661,1.283406666,2.051453964,0.892817806,1.614355285,2.106672558,1.63970613,0.232216358,1.996395665,1.733968079
51169,Scott,Virginia,-1.5183,0.1289,0,0,1,21534,51,236.83,21277,24.844,24.515,0.15,0.099,0,0.08,24.4724,0.0423,0.329,7.007,17.995,0.935,2.087,12.187,4.531,5.038,13.4041,11.4396,2.019181163,2.367911935,-0.500861676,-0.19640705,-0.509258766,-0.718837172,2.419976509,-0.4394798,-0.656069402,1.858309376,1.800628938,-0.203744391,0.777736914,2.536655471,1.245961151,0.983298256,2.253852922,1.566507484
51171,Shenandoah,Virginia,0.0835,0.9335,0,0,1,43497,667,1533.44,42695,14.695,13.821,0.084,0.03,0.199,0.56,13.3435,0.5785,0.7729,2.805,11.862,1.127,0.796,5.579,2.6,4.593,6.4762,8.2188,-0.285952774,0.058615106,-0.525708256,-0.269485796,0.610348778,0.016803197,0.105589246,-0.189645496,-0.494606823,-0.412124073,-0.202378722,0.196521658,-1.144103509,-0.33337189,-0.425075234,0.609855301,-0.666792458,0.142650346
51173,Smyth,Virginia,-1.6544,0.098,-1,0,1,30472,107,351.14,30447,24.39,23.799,0.227,0,0,0.365,23.5754,0.312,0.5025,6.368,18.062,1.353,2.437,11.482,4.352,4.726,11.8501,12.5398,1.91606452,2.213296587,-0.471874001,-0.301259163,-0.509258766,-0.282050703,2.233434679,-0.313817152,-0.59296114,1.513043556,1.822510809,0.667668153,1.29876259,2.230455518,1.09105928,0.721468589,1.598721797,2.052885907
51175,Southampton,Virginia,1.5181,0.129,0,0,1,17586,234,1330.6,16352,15.594,8.598,6.274,0.128,0,0.593,8.5983,0.1896,6.8065,2.59,13.059,0.917,1.376,5.4,3.174,4.727,6.1644,9.43,-0.081763651,-1.069256349,1.8045997,-0.165692795,-0.509258766,0.067378472,-0.881231594,-0.370847586,1.700033004,-0.528293323,0.188555596,-0.241269333,-0.280689531,-0.411116276,0.071649201,0.722307786,-0.79824026,0.678099851
51177,Spotsylvania,Virginia,-0.2718,0.7858,0,0,1,134238,1305,972.15,130691,11.715,8.923,1.932,0.081,0.203,0.577,8.6027,0.5387,2.574,1.416,10.351,1.037,1.509,4.311,2.22,2.546,5.6668,6.0486,-0.962797698,-0.999074801,0.169995961,-0.215471071,0.632853453,0.042857127,-0.880316562,-0.208189706,0.160518772,-1.162631464,-0.695863896,0.008896948,-0.082699774,-0.88409748,-0.753917195,-1.107982289,-1.008017125,-0.816755629
51179,Stafford,Virginia,0.2914,0.7707,0,0,1,149960,1243,828.89,138531,8.56,6.461,1.286,0.039,0.251,0.522,6.2138,0.5472,1.7989,0.559,8.035,0.642,1.032,3.53,1.616,1.731,4.285,4.2749,-1.679390226,-1.530727017,-0.073199344,-0.259953785,0.902909544,-0.041434999,-1.377116761,-0.204229259,-0.121413296,-1.625687501,-1.452258115,-0.81456706,-0.792783339,-1.223306222,-1.276602838,-1.791928375,-1.590552638,-1.60087616
51181,Surry,Virginia,0.5512,0.5815,0,0,1,6474,35,540.62,6594,16.606,6.324,9.933,0.015,0,0.334,6.3088,0.0152,10.2821,1.805,14.801,1.547,0.667,7.219,3.625,3.549,8.1893,8.4167,0.148091068,-1.560311238,3.182078991,-0.285372479,-0.509258766,-0.32956081,-1.357360379,-0.452106636,2.964235169,-0.952446169,0.757484235,1.07210364,-1.336138687,0.378923036,0.461932687,-0.266267046,0.055411616,0.230138339
51183,Sussex,Virginia,1.4925,0.1356,0,1.780594398,2,11237,276,2456.17,7927,17.888,7.847,9.726,0,0,0.315,7.5817,0.2649,10.0416,4.747,13.25,1.034,1.741,6.055,3.949,5.021,6.6229,11.2653,0.439270663,-1.231429709,3.104151083,-0.301259163,-0.509258766,-0.358679908,-1.092645668,-0.335762687,2.87675657,0.637181438,0.250935257,0.002642791,0.262665817,-0.126632631,0.742313727,0.969031895,-0.604947068,1.489452622
51185,Tazewell,Virginia,-1.9453,0.0517,-1,0,1,40855,87,212.95,40839,22.033,21.014,0.713,0.039,0.024,0.242,20.7865,0.2742,0.9721,4.151,17.966,0.855,1.922,9.084,4.922,5.169,10.9773,11.0556,1.380721069,1.611894711,-0.288912827,-0.259953785,-0.374230721,-0.470558547,1.653449717,-0.331429492,-0.422150536,0.315149469,1.791157681,-0.370521912,0.532110524,1.188941351,1.584322221,1.093233148,1.230769129,1.396748064
51187,Warren,Virginia,-0.1563,0.8758,0,0,1,40003,348,869.93,39123,14.104,12.53,0.805,0.079,0.059,0.631,11.8294,0.9687,1.3061,2.488,11.812,1.454,1.897,5.467,2.221,2.909,6.7735,7.3307,-0.420186113,-0.220167595,-0.254278201,-0.217589295,-0.177314821,0.125616668,-0.209285877,-0.007837691,-0.300662585,-0.583406177,-0.218708476,0.878224773,0.494894404,-0.382016422,-0.753051821,-0.803353542,-0.541457526,-0.249962522
51191,Washington,Virginia,-1.5271,0.1267,0,0,1,54402,170,312.49,53587,20.591,19.848,0.276,0,0,0.467,19.7902,0.0784,0.7222,4.337,16.019,1.437,2.077,7.998,4.143,4.889,10.0267,10.5641,1.053200807,1.360104912,-0.453427298,-0.301259163,-0.509258766,-0.125727125,1.44625727,-0.422659549,-0.513048258,0.415649379,1.155277049,0.84278455,0.762850466,0.717263126,0.910196202,0.858257806,0.830017748,1.179464847
51193,Westmoreland,Virginia,0.6281,0.5299,0,0,1,17830,193,1082.45,17430,14.773,10.505,4.137,0,0.04,0.092,10.1721,0.3328,4.2685,2.966,11.807,1.394,0.832,4.286,3.339,4.877,6.7527,8.0207,-0.268236699,-0.657452622,1.000097584,-0.301259163,-0.284212024,-0.700446162,-0.553941145,-0.304125706,0.77687007,-0.325132215,-0.220341452,0.753141633,-1.090512296,-0.894955634,0.214435842,0.848187434,-0.550226334,0.055073936
51195,Wise,Virginia,-1.9664,0.0492,-2,0,1,38012,79,207.83,36774,26.883,26.301,0.288,0.022,0.068,0.204,26.1598,0.1414,0.5819,7.309,20.036,1.237,2.504,13.061,5.134,4.832,14.1024,12.7808,2.482297539,2.753586532,-0.448909738,-0.277958694,-0.126679304,-0.528796743,2.77089143,-0.39330565,-0.564080472,2.021486649,2.467209508,0.425840749,1.398501791,2.916256547,1.76778142,0.81042354,2.548240351,2.159427626
51197,Wythe,Virginia,-1.1882,0.2347,0,0,1,28754,100,347.78,28755,18.828,17.952,0.654,0.045,0,0.177,17.8856,0.0661,0.8764,4.15,14.766,0.588,2.059,8.451,3.38,4.351,9.9044,8.9237,0.652772082,0.950676561,-0.311124163,-0.253599112,-0.509258766,-0.570176514,1.050173022,-0.428390549,-0.456960108,0.314609147,0.746053407,-0.927141886,0.73605486,0.914012883,0.249916159,0.40676947,0.778458844,0.454273823
51199,York,Virginia,-0.818,0.4134,0,0,1,67846,301,443.65,64018,11.89,9.415,1.37,0,0.561,0.545,9.0912,0.3686,2.4306,0.736,11.202,1.401,1.339,3.947,2.415,2.698,5.7687,6.1217,-0.923050093,-0.892830735,-0.041576425,-0.301259163,2.6470218,-0.006185565,-0.77872717,-0.287445236,0.108358975,-1.53005049,-0.417931479,0.767734666,-0.335769388,-1.042192207,-0.585169347,-0.980424247,-0.965058398,-0.784439447
51510,Alexandria,Virginia,0.8164,0.4143,0,0,1,160530,2798,1742.98,153088,7.049,4.352,1.758,0.009,0.502,0.428,3.7828,0.844,2.4221,1.071,5.996,0.535,0.89,2.883,1.052,1.634,3.4764,3.5725,-2.0225824,-1.986151275,0.104491343,-0.291727153,2.315077854,-0.185497904,-1.882672156,-0.065939775,0.105267216,-1.349042588,-2.118185495,-1.037631993,-1.004170899,-1.504315257,-1.764673538,-1.873330547,-1.931440044,-1.911394433
51520,Bristol,Virginia,-1.0241,0.3058,0,0,1,16482,57,345.83,16659,24.227,21.88,1.056,0,0,1.291,21.838,0.042,2.3471,7.445,16.971,1.153,3.031,10.091,4.37,5.583,11.0751,13.152,1.879042466,1.798901542,-0.159785908,-0.301259163,-0.509258766,1.137122175,1.872121662,-0.439619581,0.077986988,2.094970454,1.466195571,0.250724352,2.183017595,1.626307809,1.106636004,1.440660975,1.271999389,2.323528399
51530,Buena Vista,Virginia,-0.6272,0.5306,0,0,1,6237,47,753.57,6314,15.347,13.731,1.425,0.095,0,0.095,13.7314,0,1.6155,3.381,12.574,0.206,1.726,6.082,3.073,4.26,5.5432,9.8036,-0.137864556,0.039180216,-0.020870942,-0.200643499,-0.509258766,-0.69584841,0.186257669,-0.459188847,-0.188122549,-0.100898545,0.030156979,-1.723504546,0.240336145,-0.114905825,-0.01575353,0.330402483,-1.060124079,0.84326162
51540,Charlottesville,Virginia,-0.2038,0.8385,0,0,1,48117,466,968.47,46618,9.009,5.371,2.995,0.069,0.41,0.165,5.2705,0.1373,3.6016,2.182,7.206,0.26,1.547,3.876,1.429,1.898,3.7904,5.219,-1.577409229,-1.76610513,0.570176471,-0.228180418,1.797470346,-0.588567523,-1.573287227,-0.395215983,0.534294277,-0.748744739,-1.723005441,-1.61092972,-0.026131272,-1.073029366,-1.438427698,-1.651782367,-1.799064771,-1.18350671
51550,Chesapeake,Virginia,-0.0357,0.9715,0,0,1,242634,2450,1009.75,225316,10.757,6.703,3.364,0.019,0.292,0.379,6.4904,0.4585,3.808,1.267,9.517,0.945,1.209,4.472,1.807,2.276,5.0471,5.7098,-1.180387441,-1.478468757,0.709091437,-0.28113603,1.133582455,-0.260594525,-1.319594497,-0.245557687,0.609369466,-1.243139457,-0.968244198,-0.182897201,-0.529293211,-0.814170966,-1.111316484,-1.334565655,-1.269268578,-0.966532951
51570,Colonial Heights,Virginia,0.3608,0.7182,0,0,1,17833,178,998.15,17468,15.594,13.024,1.958,0.132,0.263,0.218,12.3998,0.79,2.4044,2.332,13.393,1.168,1.408,4.534,2.593,5.891,5.9366,9.6577,-0.081763651,-0.113491643,0.179784008,-0.161456346,0.970423567,-0.507340566,-0.090664406,-0.091100261,0.098829082,-0.667696424,0.297638354,0.281995137,-0.233052898,-0.787242743,-0.431132849,1.699133851,-0.894275569,0.778761882
51580,Covington,Virginia,-0.943,0.3457,0,0,1,5460,12,219.78,5460,17.839,16.026,1.593,0,0,0.22,15.3846,0.641,1.8132,3.603,14.301,1.648,1.612,6.667,2.747,5.165,8.2418,9.5971,0.428141334,0.534769913,0.042374895,-0.301259163,-0.509258766,-0.504275397,0.530060293,-0.160524564,-0.116211866,0.01905296,0.594186692,1.28266026,0.070630639,0.139174987,-0.297865318,1.089876357,0.077544424,0.751971723
51590,Danville,Virginia,-0.4826,0.6294,0,0,1,40693,300,737.23,40344,19.148,9.293,8.96,0.022,0.064,0.808,9.2133,0.3074,9.6272,5.906,13.52,1.192,2.37,8.058,2.927,4.524,9.129,10.0188,0.725453416,-0.919175809,2.81578018,-0.277958694,-0.149183978,0.396884054,-0.753335021,-0.315960453,2.726024214,1.263414748,0.33911593,0.332028393,1.199023389,0.743322696,-0.142098073,0.551950663,0.451567805,0.938397629
51595,Emporia,Virginia,3.4069,0.0007,3,0,1,5121,163,3182.97,5164,13.788,5.151,8.017,0,0,0.62,4.8412,0.4841,8.4624,4.802,8.985,0.329,0.833,6.177,2.169,3.66,3.9311,9.8567,-0.49195893,-1.813612639,2.460775268,-0.301259163,-0.509258766,0.108758243,-1.662565274,-0.233629753,2.302344077,0.666899154,-1.141992784,-1.467084109,-1.089023652,-0.073644838,-0.798051248,-0.173116107,-1.739748845,0.866736165
51600,Fairfax City,Virginia,-0.1799,0.8572,0,0,1,24574,79,321.48,23314,7.232,5.679,0.347,0.099,0.768,0.339,4.9627,0.8621,1.4069,1.028,6.251,0.322,0.678,3.187,1.252,1.793,2.9768,4.255,-1.981017762,-1.699594617,-0.426698402,-0.19640705,3.811638693,-0.321897889,-1.637297902,-0.057506353,-0.263997958,-1.372276438,-2.034903748,-1.481677142,-1.319763594,-1.3722801,-1.591598821,-1.73989812,-2.142060063,-1.609673588
51610,Falls Church,Virginia,0.0472,0.9623,0,0,1,14772,60,406.17,14025,5.932,4.984,0.221,0.164,0.385,0.178,4.984,0.3422,0.6061,0.079,5.865,0.449,1.012,1.968,0.485,2.018,2.795,3.1373,-2.276285682,-1.849675157,-0.474132781,-0.127564754,1.656816132,-0.56864393,-1.632868313,-0.299745918,-0.555278051,-1.885042107,-2.160969451,-1.216917828,-0.822556234,-1.901723707,-2.255340358,-1.551078649,-2.218702816,-2.103788442
51620,Franklin City,Virginia,0.4571,0.6476,0,0,1,8013,119,1485.09,8095,13.947,5.448,8.388,0,0,0.111,5.4478,0,8.4991,3.508,10.439,0.111,1.087,4.682,3.508,4.262,5.4107,8.5361,-0.455845392,-1.749477502,2.60044316,-0.301259163,-0.509258766,-0.671327065,-1.536415581,-0.459188847,2.315693202,-0.032277639,-0.667123529,-1.921552852,-0.710907875,-0.722962469,0.360683978,0.332080879,-1.115983071,0.282922908
51630,Fredericksburg,Virginia,0.0543,0.9567,0,0,1,29144,348,1194.07,28263,12.065,7.66,2.997,0.134,0.237,1.037,7.3842,0.9765,3.7045,3.672,9.03,0.835,3.347,4.037,1.557,2.289,5.4807,6.5846,-0.883302488,-1.271811092,0.570929398,-0.159338122,0.824143184,0.747845813,-1.133718145,-0.004203399,0.571722751,0.056335185,-1.127296005,-0.412216292,2.653429348,-1.003102852,-1.327659879,-1.323656086,-1.08647266,-0.579799771
51640,Galax,Virginia,2.3632,0.0181,2,3.736010896,4,6423,331,5153.36,6379,24.314,22.292,1.881,0,0,0.141,20.1599,2.132,2.0223,10.926,13.388,3.496,0.956,10.66,3.966,5.236,10.4875,13.8266,1.898802703,1.88787015,0.150796332,-0.301259163,-0.509258766,-0.625349541,1.523140786,0.5341844,-0.040154589,3.975831671,0.296005379,5.135220983,-0.905920342,1.873439402,0.757025078,1.14945939,1.024280568,2.621756798
51650,Hampton,Virginia,-0.7467,0.4553,0,0,1,134313,1007,749.74,129937,15.14,6.239,7.979,0.159,0.152,0.611,6.0175,0.4641,8.658,3.261,12.047,1.163,1.657,6.539,2.489,3.238,7.2643,7.8754,-0.184880294,-1.578666412,2.446469662,-0.132860316,0.345918856,0.094964986,-1.417939683,-0.242948451,2.373490913,-0.165737197,-0.141958631,0.271571542,0.137619655,0.083581237,-0.521131702,-0.527257515,-0.334547387,-0.009160553
51660,Harrisonburg,Virginia,0.7641,0.4448,0,1.394053681,2,54033,1039,1922.9,52674,8.936,7.317,0.845,0,0.169,0.606,6.4111,1.2416,1.2834,2.621,7.111,0.579,2.257,2.975,1.099,2.026,3.9374,4.9987,-1.593989658,-1.345879618,-0.239219668,-0.301259163,0.441563721,0.087302066,-1.336085876,0.119315948,-0.308919401,-0.511543338,-1.754031974,-0.945904357,1.030806528,-1.464357249,-1.724000979,-1.544365068,-1.737092908,-1.280897335
51670,Hopewell,Virginia,0.1248,0.9007,0,0,1,22596,254,1124.09,22051,19.7,11.963,6.952,0,0.204,0.58,11.5414,0.6213,7.5371,5.211,14.559,2.272,2.671,7.832,3.451,3.351,8.1402,11.5596,0.850828717,-0.342607403,2.059841832,-0.301259163,0.638479621,0.047454879,-0.269178906,-0.169703482,1.965778804,0.887890891,0.678448224,2.58352492,1.647105471,0.645164981,0.311357683,-0.432428181,0.03471217,1.619557303
51678,Lexington,Virginia,-0.8816,0.378,0,0,1,7136,28,392.38,6262,13.813,11.769,2.044,0,0,0,11.0668,0.7027,2.0441,5.31,15.509,0.894,2.459,3.561,3.242,3.657,7.9847,5.8288,-0.486280701,-0.384500388,0.212159853,-0.301259163,-0.509258766,-0.8414439,-0.367877627,-0.131776379,-0.032225136,0.941382779,0.988713555,-0.28921787,1.331512776,-1.209842111,0.130494605,-0.1756337,-0.0308431,-0.913925213
51680,Lynchburg,Virginia,-1.1903,0.2339,0,0,1,82126,429,522.37,78631,12.879,8.127,4.026,0.062,0.28,0.384,7.8531,0.4286,4.5974,3.946,9.814,0.815,2.552,4.829,1.746,2.926,5.8692,7.01,-0.698419345,-1.170965607,0.958310155,-0.235594204,1.066068432,-0.252931605,-1.036204807,-0.259489141,0.896502965,0.204383439,-0.871245457,-0.453910672,1.469956741,-0.659116521,-1.164104272,-0.789087182,-0.922689879,-0.391738163
51683,Manassas,Virginia,3.286,0.001,3,0,1,41641,1604,3851.97,41359,6.584,4.802,1.008,0,0.365,0.409,4.0088,1.001,1.574,0.539,6.071,0.235,1.001,2.619,1.233,1.497,3.3729,3.2109,-2.128197464,-1.888976824,-0.177856147,-0.301259163,1.544292761,-0.214617002,-1.835672765,0.007212007,-0.203217608,-1.636493943,-2.093690863,-1.663047695,-0.838931327,-1.618977367,-1.608040919,-1.988300625,-1.975073294,-2.07125122
51685,Manassas Park,Virginia,3.286,0.001,3,0,1,17307,497,2871.67,16399,9.793,6.177,1.281,0,1.274,1.061,5.7382,1.0732,2.9819,1.559,8.296,0.5,0.378,5.433,2.189,1.293,5.1345,4.6588,-1.39933996,-1.592054892,-0.075081661,-0.301259163,6.658479988,0.784627831,-1.476023443,0.040852508,0.308886842,-1.085365405,-1.367016798,-1.110597159,-1.766357031,-0.396783512,-0.780743776,-2.159496946,-1.232422722,-1.431160947
51690,Martinsville,Virginia,0.1654,0.8687,0,0,1,12902,159,1232.37,12702,19.099,8.636,9.754,0,0,0.709,8.3609,0.6062,10.1323,6.775,12.516,1.142,2.181,7.849,3.535,4.236,7.2587,11.8407,0.714324087,-1.061050506,3.114692056,-0.301259163,-0.509258766,0.245158228,-0.930601751,-0.176739099,2.90974746,1.73295465,0.011214464,0.227792443,0.917669524,0.652548526,0.384049064,0.31026174,-0.33690822,1.743826504
51700,Newport News,Virginia,-0.5429,0.5872,0,0,1,178626,1573,880.61,170553,15.614,7.116,7.175,0.084,0.471,0.768,6.5311,1.0859,7.9969,3.507,12.254,1.777,2.495,6.343,2.026,2.872,7.0195,8.5944,-0.077221067,-1.389284206,2.143793152,-0.212293734,2.140666629,0.33558069,-1.311130448,0.046769882,2.133024792,-0.032817961,-0.074353448,1.551589012,1.385103988,-0.001546693,-0.92179967,-0.834403855,-0.43774951,0.308696279
51710,Norfolk,Virginia,0.4439,0.6571,0,0,1,244076,3180,1302.87,217930,13.062,5.642,6.246,0.075,0.38,0.719,5.3682,0.5938,7.1,3.493,9.877,1.195,1.788,5.518,1.964,2.54,6.1543,6.9077,-0.656854707,-1.707584517,1.794058727,-0.221825744,1.628685289,0.260484069,-1.552969349,-0.182516692,1.806789632,-0.04038247,-0.850669967,0.33828255,0.332632122,-0.359865787,-0.975452832,-1.113017475,-0.802498191,-0.436963134
51720,Norton,Virginia,-1.0207,0.3074,0,0,1,3968,11,277.22,3935,23.609,20.33,1.957,0.076,0.28,0.966,20.3304,0,3.2783,8.463,15.146,1.881,3.355,12.122,3.177,3.075,11.8933,11.7154,1.738676639,1.464189546,0.179407544,-0.220766632,1.066068432,0.639032342,1.558598292,-0.459188847,0.416698305,2.645018348,0.870159539,1.768399788,2.665338507,2.50842427,0.074245322,-0.664046732,1.616933937,1.688433651
51730,Petersburg,Virginia,0.1105,0.912,0,0,1,31567,442,1400.2,30898,20.882,3.217,16.888,0.22,0.078,0.479,3.1555,0.2201,17.506,7.091,13.85,1.291,3.003,9.049,3.923,3.615,9.855,11.0266,1.119295395,-2.231246833,5.800381387,-0.068254468,-0.070417618,-0.107336115,-2.01312666,-0.356636571,5.591830411,1.903696432,0.446892308,0.538415575,2.141335541,1.173739935,0.719814014,-0.210880001,0.757632925,1.383927691
51735,Poquoson,Virginia,-0.8124,0.4166,0,0,1,12190,36,295.32,11773,12.979,12.631,0,0.034,0.314,0,12.6306,0,0.3483,1.062,11.921,0.501,2.005,3.635,2.735,4.103,6.7782,6.2006,-0.675706428,-0.19835733,-0.557331174,-0.265249347,1.257358164,-0.8414439,-0.042666798,-0.459188847,-0.64904929,-1.353905487,-0.183109612,-1.10851244,0.655668041,-1.177701974,-0.308249801,0.198648452,-0.539476113,-0.749559191
